frame_id,yaw_degrees,distance,label_id,label_name,label_yaw_corrected,label_id_corrected,label_name_corrected
000000.png,0.0,0.0,0,FRONT,0.0,0,FRONT
000001.png,-0.033125995267173684,1.000000030665601,0,FRONT,-0.033125995267173684,0,FRONT
000002.png,-0.0970889654912651,0.9999999911656522,0,FRONT,-0.0970889654912651,0,FRONT
000003.png,-0.10215468992499514,0.9999999871417711,0,FRONT,-0.10215468992499514,0,FRONT
000004.png,-0.08816158013922899,1.0000000326355718,0,FRONT,-0.08816158013922899,0,FRONT
000005.png,-0.12835497879302787,0.9999999683390886,0,FRONT,-0.12835497879302787,0,FRONT
000006.png,-0.6400941178183542,1.0000000341974902,0,FRONT,-0.6400941178183542,0,FRONT
000007.png,-0.5805685851475315,1.0000000392198305,0,FRONT,-0.5805685851475315,0,FRONT
000008.png,-0.9308107028155465,1.0000000390566233,0,FRONT,-0.9308107028155465,0,FRONT
000009.png,-0.9453953146594422,1.000000017184663,0,FRONT,-0.9453953146594422,0,FRONT
000010.png,-0.9395700374746764,1.0000000185950708,0,FRONT,-0.9395700374746764,0,FRONT
000011.png,-0.9238971020183316,1.0000000295914417,0,FRONT,-0.9238971020183316,0,FRONT
000012.png,-0.9181540415519269,1.0000000036543346,0,FRONT,-0.9181540415519269,0,FRONT
000013.png,-0.8914530202967074,0.9999999887265358,0,FRONT,-0.8914530202967074,0,FRONT
000014.png,-0.5153665341051147,1.0000000072601505,0,FRONT,-0.5153665341051147,0,FRONT
000015.png,-0.5210932177839046,0.9999999913740352,0,FRONT,-0.5210932177839046,0,FRONT
000016.png,-0.13161276686717288,1.0000000082962242,0,FRONT,-0.13161276686717288,0,FRONT
000017.png,-0.16323626813473152,0.9999999910168285,0,FRONT,-0.16323626813473152,0,FRONT
000018.png,-0.21067084265060712,0.9999999878527751,0,FRONT,-0.21067084265060712,0,FRONT
000019.png,-0.2729563997600393,0.9999999653471998,0,FRONT,-0.2729563997600393,0,FRONT
000020.png,-0.34290755076967366,1.0000000214628655,0,FRONT,-0.34290755076967366,0,FRONT
000021.png,-0.43628869765126177,0.9999999956468175,0,FRONT,-0.43628869765126177,0,FRONT
000022.png,-0.517943309574253,1.0000000236838495,0,FRONT,-0.517943309574253,0,FRONT
000023.png,-0.5831843131752412,1.0000000034274317,0,FRONT,-0.5831843131752412,0,FRONT
000024.png,-0.6523486541875295,0.9999999986274335,0,FRONT,-0.6523486541875295,0,FRONT
000025.png,-1.6114279019915325,0.9999998512780939,1,LEFT,-1.6114279019915325,1,LEFT
000026.png,-1.6752707353419687,0.9999999438384204,1,LEFT,-1.6752707353419687,1,LEFT
000027.png,-1.740478642252414,0.9999999717383434,1,LEFT,-1.740478642252414,1,LEFT
000028.png,-1.7948161223302086,0.9999999754062846,1,LEFT,-1.7948161223302086,1,LEFT
000029.png,-1.828134880081973,0.9999999771284458,1,LEFT,-1.828134880081973,1,LEFT
000030.png,-3.5053392549912563,0.9999999453208661,1,LEFT,-3.5053392549912563,1,LEFT
