frame_id,yaw_degrees,distance,label_id,label_name,label_yaw_corrected,label_id_corrected,label_name_corrected
000000.png,0.0,0.0,0,FRONT,0.0,0,FRONT
000001.png,0.13947368281911118,0.9999999843849664,0,FRONT,0.13947368281911118,0,FRONT
000002.png,0.16114226677531285,1.000000030175836,0,FRONT,0.16114226677531285,0,FRONT
000003.png,0.12859036060968934,0.9999999916986427,0,FRONT,0.12859036060968934,0,FRONT
000004.png,0.09844449319174192,1.0000000052125422,0,FRONT,0.09844449319174192,0,FRONT
000005.png,0.0935617051432705,0.9999999625518737,0,FRONT,0.0935617051432705,0,FRONT
000006.png,0.08352273662526556,1.0000000084752048,0,FRONT,0.08352273662526556,0,FRONT
000007.png,0.07597607955098817,1.0000000342119426,0,FRONT,0.07597607955098817,0,FRONT
000008.png,0.07489416081784378,0.9999999663471707,0,FRONT,0.07489416081784378,0,FRONT
000009.png,0.06959092338019728,0.9999999845715545,0,FRONT,0.06959092338019728,0,FRONT
000010.png,0.05457594265786747,0.9999999783729879,0,FRONT,0.05457594265786747,0,FRONT
000011.png,0.06459518162954456,1.0000000346998426,0,FRONT,0.06459518162954456,0,FRONT
000012.png,0.06363419883092716,0.9999999897115183,0,FRONT,0.06363419883092716,0,FRONT
000013.png,0.055270573798608294,1.000000001206098,0,FRONT,0.055270573798608294,0,FRONT
000014.png,0.055080206464399754,0.999999994045396,0,FRONT,0.055080206464399754,0,FRONT
000015.png,0.027506931584815014,1.0000000180953494,0,FRONT,0.027506931584815014,0,FRONT
000016.png,0.002825670711212805,1.000000041215075,0,FRONT,0.002825670711212805,0,FRONT
000017.png,0.029902478161779645,0.9999999767028223,0,FRONT,0.029902478161779645,0,FRONT
000018.png,0.024046568834273405,0.999999955365188,0,FRONT,0.024046568834273405,0,FRONT
000019.png,0.0012428351743342273,0.999999948960094,0,FRONT,0.0012428351743342273,0,FRONT
000020.png,0.004147067721679908,0.9999999966621628,0,FRONT,0.004147067721679908,0,FRONT
000021.png,0.022914320965899564,1.000000025272533,0,FRONT,0.022914320965899564,0,FRONT
000022.png,0.0070366133577859456,0.9999999832010654,0,FRONT,0.0070366133577859456,0,FRONT
000023.png,0.008816615540489651,0.9999999821686589,0,FRONT,0.008816615540489651,0,FRONT
000024.png,0.029328396006157834,1.0000000037044008,0,FRONT,0.029328396006157834,0,FRONT
000025.png,-0.023581606735146747,0.9999999950243488,0,FRONT,-0.023581606735146747,0,FRONT
000026.png,-0.0218215435333837,1.0000000171440397,0,FRONT,-0.0218215435333837,0,FRONT
000027.png,-0.003118285313093322,1.0000000298773954,0,FRONT,-0.003118285313093322,0,FRONT
000028.png,-0.013880968587241856,1.000000027490222,0,FRONT,-0.013880968587241856,0,FRONT
000029.png,-0.03353841591781614,1.000000020497921,0,FRONT,-0.03353841591781614,0,FRONT
000030.png,-0.010235909255955291,0.9999999718064985,0,FRONT,-0.010235909255955291,0,FRONT
000031.png,0.011797900931393093,1.0000000199599082,0,FRONT,0.011797900931393093,0,FRONT
000032.png,0.034943329934783704,1.0000000157599491,0,FRONT,0.034943329934783704,0,FRONT
000033.png,0.08128325128138443,1.0000000040537649,0,FRONT,0.08128325128138443,0,FRONT
000034.png,0.10342643641304991,1.0000000591044096,0,FRONT,0.10342643641304991,0,FRONT
000035.png,0.10569207039179704,0.9999999978880558,0,FRONT,0.10569207039179704,0,FRONT
000036.png,0.13669541601335175,1.000000024254663,0,FRONT,0.13669541601335175,0,FRONT
000037.png,0.1604001995982613,0.9999999789310241,0,FRONT,0.1604001995982613,0,FRONT
000038.png,0.16112748058502305,0.9999999712673985,0,FRONT,0.16112748058502305,0,FRONT
000039.png,0.16091386952629133,0.9999999991698079,0,FRONT,0.16091386952629133,0,FRONT
