frame_id,yaw_degrees,distance,label_id,label_name,label_yaw_corrected,label_id_corrected,label_name_corrected
000000.png,0.0,0.0,0,FRONT,0.0,0,FRONT
000001.png,-0.19404990284403612,0.999999992763011,0,FRONT,-0.19404990284403612,0,FRONT
000002.png,-0.11576309197907243,0.9999999973159155,0,FRONT,-0.11576309197907243,0,FRONT
000003.png,-0.03524289704565057,0.999999988554228,0,FRONT,-0.03524289704565057,0,FRONT
000004.png,-0.005550738157061565,0.9999999975720493,0,FRONT,-0.005550738157061565,0,FRONT
000005.png,-0.05379629748408406,1.0000000046142432,0,FRONT,-0.05379629748408406,0,FRONT
000006.png,-0.05558712955327333,0.999999988807492,0,FRONT,-0.05558712955327333,0,FRONT
000007.png,-0.07282719812037908,0.9999999932257654,0,FRONT,-0.07282719812037908,0,FRONT
000008.png,-0.0593968735041891,0.9999999812935818,0,FRONT,-0.0593968735041891,0,FRONT
000009.png,-0.08752643906036259,0.9999999676488401,0,FRONT,-0.08752643906036259,0,FRONT
000010.png,-0.13619021630115316,1.0000000107668925,0,FRONT,-0.13619021630115316,0,FRONT
000011.png,-0.1518832132369525,1.0000000063767698,0,FRONT,-0.1518832132369525,0,FRONT
000012.png,-0.14685460430636357,1.0000000004089662,0,FRONT,-0.14685460430636357,0,FRONT
000013.png,-0.21774145416696677,0.999999975620324,0,FRONT,-0.21774145416696677,0,FRONT
000014.png,-0.20565183147575342,0.9999999955636578,0,FRONT,-0.20565183147575342,0,FRONT
000015.png,-0.1991548989597633,0.9999999981819758,0,FRONT,-0.1991548989597633,0,FRONT
000016.png,-0.22216592608914779,0.9999999968201846,0,FRONT,-0.22216592608914779,0,FRONT
000017.png,-0.2150726696844214,0.9999999994606674,0,FRONT,-0.2150726696844214,0,FRONT
000018.png,-0.19969968633211055,0.9999999807177731,0,FRONT,-0.19969968633211055,0,FRONT
000019.png,-0.271519251699629,1.0000000028686993,0,FRONT,-0.271519251699629,0,FRONT
000020.png,-1.0679013236435195,0.9999999939497506,0,FRONT,-1.0679013236435195,0,FRONT
000021.png,-1.0932465352561593,0.9999999974735106,0,FRONT,-1.0932465352561593,0,FRONT
000022.png,-1.240879081865356,1.000000015217718,0,FRONT,-1.240879081865356,0,FRONT
000023.png,-3.02931912619159,0.9999999334741869,1,LEFT,-3.02931912619159,1,LEFT
000024.png,-5.108704894833708,0.9999999378884736,1,LEFT,-5.108704894833708,1,LEFT
000025.png,-5.251581955558493,0.9999999836582565,1,LEFT,-5.251581955558493,1,LEFT
000026.png,-5.414849152756596,0.9999999969480854,1,LEFT,-5.414849152756596,1,LEFT
000027.png,-5.552716719023156,0.9999999945533826,1,LEFT,-5.552716719023156,1,LEFT
