frame_id,yaw_degrees,distance,label_id,label_name,label_yaw_corrected,label_id_corrected,label_name_corrected
000000.png,0.0,0.0,0,FRONT,0.0,0,FRONT
000001.png,0.2473684257976044,0.9999999955031595,0,FRONT,0.2473684257976044,0,FRONT
000002.png,0.33996131758412446,0.9999999983946865,0,FRONT,0.33996131758412446,0,FRONT
000003.png,0.3348398669475508,0.9999999981416763,0,FRONT,0.3348398669475508,0,FRONT
000004.png,0.42279977612688374,0.9999999993927453,0,FRONT,0.42279977612688374,0,FRONT
000005.png,0.5173831596786673,0.9999999975848853,0,FRONT,0.5173831596786673,0,FRONT
000006.png,0.5664724678579219,0.9999999950524959,0,FRONT,0.5664724678579219,0,FRONT
000007.png,0.581078729161441,1.0000000076742814,0,FRONT,0.581078729161441,0,FRONT
000008.png,0.5845743926443161,1.000000002241913,0,FRONT,0.5845743926443161,0,FRONT
000009.png,0.6745311749638332,0.9999999918586976,0,FRONT,0.6745311749638332,0,FRONT
000010.png,0.7305954710243104,0.9999999968801359,0,FRONT,0.7305954710243104,0,FRONT
000011.png,0.7732817031307387,0.9999999968351024,0,FRONT,0.7732817031307387,0,FRONT
000012.png,0.7703930076632227,0.9999999989210787,0,FRONT,0.7703930076632227,0,FRONT
000013.png,0.7366708471234812,1.0000000000464633,0,FRONT,0.7366708471234812,0,FRONT
000014.png,0.7276607726684293,0.9999999920440161,0,FRONT,0.7276607726684293,0,FRONT
000015.png,0.7380866134166717,1.000000002244975,0,FRONT,0.7380866134166717,0,FRONT
000016.png,2.4574408730177293,0.9999999348821048,2,RIGHT,2.4574408730177293,2,RIGHT
000017.png,2.4042993616214376,1.0000000017176078,2,RIGHT,2.4042993616214376,2,RIGHT
000018.png,2.3694497355910102,1.0000000036889956,2,RIGHT,2.3694497355910102,2,RIGHT
000019.png,2.392136147086562,1.0000000004050145,2,RIGHT,2.392136147086562,2,RIGHT
000020.png,2.426620646761942,0.9999999995335093,2,RIGHT,2.426620646761942,2,RIGHT
000021.png,2.447037757428618,0.9999999991761493,2,RIGHT,2.447037757428618,2,RIGHT
000022.png,2.450102609971214,1.0000000081492337,2,RIGHT,2.450102609971214,2,RIGHT
000023.png,2.4514224895391075,1.0000000017259414,2,RIGHT,2.4514224895391075,2,RIGHT
000024.png,0.7586201079452906,1.0000000013956665,0,FRONT,0.7586201079452906,0,FRONT
000025.png,0.7968100726337166,0.9999999780044456,0,FRONT,0.7968100726337166,0,FRONT
000026.png,0.8083582656226441,0.9999999970922414,0,FRONT,0.8083582656226441,0,FRONT
000027.png,0.7743608991392389,1.0000000009677497,0,FRONT,0.7743608991392389,0,FRONT
000028.png,0.7160931069164012,0.9999999993766239,0,FRONT,0.7160931069164012,0,FRONT
000029.png,0.6622563352428923,1.0000000028212597,0,FRONT,0.6622563352428923,0,FRONT
000030.png,0.6166048834369887,0.9999999964684737,0,FRONT,0.6166048834369887,0,FRONT
000031.png,0.5536471300737911,0.9999999961704797,0,FRONT,0.5536471300737911,0,FRONT
000032.png,0.477577306672555,0.9999999973343568,0,FRONT,0.477577306672555,0,FRONT
000033.png,0.397067932804752,1.0000000022186615,0,FRONT,0.397067932804752,0,FRONT
000034.png,0.32849727948233515,0.9999999997514831,0,FRONT,0.32849727948233515,0,FRONT
000035.png,0.2581639538498116,0.9999999987338412,0,FRONT,0.2581639538498116,0,FRONT
000036.png,0.22763849463093,0.9999999995774765,0,FRONT,0.22763849463093,0,FRONT
000037.png,0.22068742499029906,0.9999999985484588,0,FRONT,0.22068742499029906,0,FRONT
000038.png,0.2140408832843775,1.0000000005472287,0,FRONT,0.2140408832843775,0,FRONT
000039.png,0.189339672893244,1.0000000069393107,0,FRONT,0.189339672893244,0,FRONT
000040.png,0.15665517921359154,0.9999999985273804,0,FRONT,0.15665517921359154,0,FRONT
000041.png,0.1298981753423726,0.9999999965472863,0,FRONT,0.1298981753423726,0,FRONT
000042.png,0.11511119741057244,1.0000000001061213,0,FRONT,0.11511119741057244,0,FRONT
000043.png,0.10559688679497437,0.9999999976038759,0,FRONT,0.10559688679497437,0,FRONT
000044.png,0.06507445361840511,1.0000000069893251,0,FRONT,0.06507445361840511,0,FRONT
000045.png,0.004879841139994663,1.0000000024097853,0,FRONT,0.004879841139994663,0,FRONT
000046.png,-0.04346682697072339,0.9999999932525793,0,FRONT,-0.04346682697072339,0,FRONT
000047.png,-0.0758223554123853,1.0000000008158403,0,FRONT,-0.0758223554123853,0,FRONT
000048.png,-0.09619253996355454,1.0000000065199801,0,FRONT,-0.09619253996355454,0,FRONT
000049.png,-0.09973891335173646,1.0000000034976477,0,FRONT,-0.09973891335173646,0,FRONT
000050.png,-0.10093168250404579,0.9999999951690524,0,FRONT,-0.10093168250404579,0,FRONT
000051.png,-0.0922800760590424,1.0000000125577153,0,FRONT,-0.0922800760590424,0,FRONT
000052.png,-0.09288305033666196,1.0000000114878862,0,FRONT,-0.09288305033666196,0,FRONT
000053.png,-0.08650492378393056,0.9999999989536897,0,FRONT,-0.08650492378393056,0,FRONT
000054.png,-0.07990511726138216,0.9999999971345332,0,FRONT,-0.07990511726138216,0,FRONT
000055.png,-0.06670989485270924,0.9999999964127563,0,FRONT,-0.06670989485270924,0,FRONT
000056.png,-0.040150899719431934,0.9999999958912107,0,FRONT,-0.040150899719431934,0,FRONT
000057.png,-0.02901379347409756,0.9999999943551094,0,FRONT,-0.02901379347409756,0,FRONT
000058.png,-0.038177106128314174,0.9999999975741195,0,FRONT,-0.038177106128314174,0,FRONT
000059.png,-0.04105774998301712,0.9999999951585641,0,FRONT,-0.04105774998301712,0,FRONT
000060.png,-0.01531635292183397,1.0000000011467705,0,FRONT,-0.01531635292183397,0,FRONT
000061.png,0.02139337506609913,0.9999999989062093,0,FRONT,0.02139337506609913,0,FRONT
000062.png,0.01989357598424952,0.999999993571277,0,FRONT,0.01989357598424952,0,FRONT
000063.png,0.016651236530628014,1.0000000039170416,0,FRONT,0.016651236530628014,0,FRONT
000064.png,0.028743104281110893,0.9999999989570995,0,FRONT,0.028743104281110893,0,FRONT
000065.png,0.03220033259380752,1.0000000013780468,0,FRONT,0.03220033259380752,0,FRONT
000066.png,0.04604415520546509,1.0000000029317833,0,FRONT,0.04604415520546509,0,FRONT
000067.png,0.06825195532681799,1.000000003351206,0,FRONT,0.06825195532681799,0,FRONT
000068.png,0.08035346285120565,0.9999999981387986,0,FRONT,0.08035346285120565,0,FRONT
000069.png,0.05958852524043242,inf,0,FRONT,0.05958852524043242,0,FRONT
000070.png,0.0729066170142569,0.9999999981574854,0,FRONT,0.0729066170142569,0,FRONT
000071.png,0.09030366026443716,0.9999999957808303,0,FRONT,0.09030366026443716,0,FRONT
