frame_id,yaw_degrees,distance,label_id,label_name,label_yaw_corrected,label_id_corrected,label_name_corrected
000000.png,0.0,0.0,0,FRONT,0.0,0,FRONT
000001.png,-0.10062680416991603,1.0000000035378487,0,FRONT,-0.10062680416991603,0,FRONT
000002.png,-0.10952637837401544,0.9999999925865026,0,FRONT,-0.10952637837401544,0,FRONT
000003.png,-0.0668778609227817,0.9999999958537634,0,FRONT,-0.0668778609227817,0,FRONT
000004.png,-0.03962460299372754,0.9999999976862288,0,FRONT,-0.03962460299372754,0,FRONT
000005.png,-0.05702411067846055,1.0000000001508473,0,FRONT,-0.05702411067846055,0,FRONT
000006.png,-0.0744769071411676,0.9999999908979348,0,FRONT,-0.0744769071411676,0,FRONT
000007.png,-0.07732789464226242,0.9999999839651913,0,FRONT,-0.07732789464226242,0,FRONT
000008.png,-0.09519112790835989,1.000000001006863,0,FRONT,-0.09519112790835989,0,FRONT
000009.png,-0.10585847473369529,1.0000000130181068,0,FRONT,-0.10585847473369529,0,FRONT
000010.png,-0.12525935930454926,0.9999999999102986,0,FRONT,-0.12525935930454926,0,FRONT
000011.png,-0.13981349465986623,0.9999999998849283,0,FRONT,-0.13981349465986623,0,FRONT
000012.png,-0.17019604799133178,0.9999999895019721,0,FRONT,-0.17019604799133178,0,FRONT
000013.png,-0.253618693452766,0.9999999725097813,0,FRONT,-0.253618693452766,0,FRONT
000014.png,-0.24837381019388685,0.9999999943558805,0,FRONT,-0.24837381019388685,0,FRONT
000015.png,-0.24314633178477518,0.9999999990569303,0,FRONT,-0.24314633178477518,0,FRONT
000016.png,-0.24203643403785102,0.9999999986598038,0,FRONT,-0.24203643403785102,0,FRONT
000017.png,-0.11690592006462673,0.9999999796838475,0,FRONT,-0.11690592006462673,0,FRONT
000018.png,-0.08863885162567134,1.0000000030881337,0,FRONT,-0.08863885162567134,0,FRONT
000019.png,-0.08701701972504544,0.9999999894116133,0,FRONT,-0.08701701972504544,0,FRONT
000020.png,-0.06213790794259357,1.0000000066849488,0,FRONT,-0.06213790794259357,0,FRONT
000021.png,0.04137390924780452,1.0000000093977937,0,FRONT,0.04137390924780452,0,FRONT
